<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.BTC-USD,1,17/11/18,13:44,5466.8800000,5467.6400000,5465.1300000,5465.1400000,1
GDAX.BTC-USD,1,17/11/18,13:45,5465.1500000,5467.0500000,5465.1500000,5466.2000000,4
GDAX.BTC-USD,1,17/11/18,13:46,5467.8800000,5467.8800000,5462.5200000,5462.5200000,1
GDAX.BTC-USD,1,17/11/18,13:47,5462.5100000,5464.9100000,5462.5100000,5464.3200000,0
GDAX.BTC-USD,1,17/11/18,13:48,5464.8700000,5465.0100000,5464.7200000,5465.0100000,0
GDAX.BTC-USD,1,17/11/18,13:49,5466.0400000,5466.6300000,5465.0000000,5465.0000000,3
GDAX.BTC-USD,1,17/11/18,13:50,5466.6400000,5470.1500000,5466.6400000,5470.1500000,1
GDAX.BTC-USD,1,17/11/18,13:51,5470.4400000,5473.2500000,5470.4300000,5471.9700000,1
GDAX.BTC-USD,1,17/11/18,13:52,5471.9700000,5473.2600000,5471.9700000,5473.2600000,0
GDAX.BTC-USD,1,17/11/18,13:53,5473.2500000,5473.2600000,5471.9200000,5471.9200000,0
GDAX.BTC-USD,1,17/11/18,13:54,5471.9200000,5471.9200000,5471.9200000,5471.9200000,0
GDAX.BTC-USD,1,17/11/18,13:55,5471.9200000,5471.9200000,5468.1800000,5468.1800000,1
GDAX.BTC-USD,1,17/11/18,13:56,5468.1900000,5468.1900000,5468.0100000,5468.0100000,0
GDAX.BTC-USD,1,17/11/18,13:57,5468.0000000,5470.3200000,5468.0000000,5470.3100000,1
GDAX.BTC-USD,1,17/11/18,13:58,5470.3200000,5470.3200000,5469.0500000,5469.2300000,1
GDAX.BTC-USD,1,17/11/18,13:59,5468.0100000,5470.0800000,5468.0100000,5468.1600000,0
GDAX.BTC-USD,1,17/11/18,14:00,5468.1500000,5468.1600000,5467.0500000,5467.0500000,1
GDAX.BTC-USD,1,17/11/18,14:01,5467.0600000,5468.1500000,5467.0000000,5467.0100000,1
GDAX.BTC-USD,1,17/11/18,14:02,5467.0000000,5468.1400000,5467.0000000,5468.1300000,1
GDAX.BTC-USD,1,17/11/18,14:03,5468.1400000,5468.4100000,5468.1400000,5468.4100000,0
GDAX.BTC-USD,1,17/11/18,14:04,5468.4100000,5468.4100000,5467.0100000,5467.0100000,2
GDAX.BTC-USD,1,17/11/18,14:05,5467.0000000,5471.6800000,5467.0000000,5471.6500000,0
GDAX.BTC-USD,1,17/11/18,14:06,5471.6500000,5473.8000000,5471.6500000,5471.9700000,2
GDAX.BTC-USD,1,17/11/18,14:07,5471.9700000,5471.9800000,5471.9700000,5471.9700000,0
GDAX.BTC-USD,1,17/11/18,14:08,5470.7900000,5470.7900000,5467.4300000,5467.4400000,1
GDAX.BTC-USD,1,17/11/18,14:09,5467.4300000,5467.4400000,5467.4300000,5467.4300000,4
GDAX.BTC-USD,1,17/11/18,14:10,5467.4400000,5467.4400000,5467.4300000,5467.4400000,4
GDAX.BTC-USD,1,17/11/18,14:11,5467.4400000,5467.4400000,5467.4300000,5467.4400000,0
GDAX.BTC-USD,1,17/11/18,14:12,5467.4400000,5467.4400000,5467.4400000,5467.4400000,0
GDAX.BTC-USD,1,17/11/18,14:13,5467.4300000,5467.4400000,5467.4300000,5467.4400000,1
GDAX.BTC-USD,1,17/11/18,14:14,5467.4400000,5467.4400000,5467.4400000,5467.4400000,0
GDAX.BTC-USD,1,17/11/18,14:15,5467.4400000,5467.4400000,5467.4300000,5467.4400000,0
GDAX.BTC-USD,1,17/11/18,14:16,5467.4400000,5467.4400000,5467.4300000,5467.4400000,1
GDAX.BTC-USD,1,17/11/18,14:17,5467.4400000,5467.4400000,5467.4300000,5467.4300000,2
GDAX.BTC-USD,1,17/11/18,14:18,5467.4400000,5467.4400000,5467.4300000,5467.4300000,0
GDAX.BTC-USD,1,17/11/18,14:19,5467.4400000,5467.4600000,5467.4300000,5467.4600000,2
GDAX.BTC-USD,1,17/11/18,14:20,5467.4500000,5467.4600000,5467.4500000,5467.4600000,1
GDAX.BTC-USD,1,17/11/18,14:21,5467.4500000,5467.5000000,5467.4500000,5467.5000000,0
GDAX.BTC-USD,1,17/11/18,14:22,5467.5000000,5467.5000000,5467.4900000,5467.5000000,0
GDAX.BTC-USD,1,17/11/18,14:23,5467.5000000,5467.5000000,5467.5000000,5467.5000000,0
GDAX.BTC-USD,1,17/11/18,14:24,5467.4900000,5467.5000000,5467.4900000,5467.5000000,0
GDAX.BTC-USD,1,17/11/18,14:25,5468.0000000,5468.6400000,5468.0000000,5468.6400000,0
GDAX.BTC-USD,1,17/11/18,14:26,5468.7000000,5470.0000000,5468.7000000,5470.0000000,1
GDAX.BTC-USD,1,17/11/18,14:27,5470.0000000,5470.0000000,5469.9900000,5469.9900000,0
GDAX.BTC-USD,1,17/11/18,14:28,5470.0000000,5470.0000000,5469.9900000,5470.0000000,0
GDAX.BTC-USD,1,17/11/18,14:29,5469.9900000,5471.2000000,5469.9900000,5471.2000000,1
GDAX.BTC-USD,1,17/11/18,14:30,5471.1900000,5471.2000000,5471.1900000,5471.1900000,1
GDAX.BTC-USD,1,17/11/18,14:31,5471.2000000,5471.2000000,5471.1900000,5471.2000000,2
GDAX.BTC-USD,1,17/11/18,14:32,5471.1900000,5471.2000000,5471.1900000,5471.2000000,0
GDAX.BTC-USD,1,17/11/18,14:33,5471.2000000,5471.2000000,5471.1900000,5471.2000000,3
GDAX.BTC-USD,1,17/11/18,14:34,5471.1900000,5471.2000000,5471.1900000,5471.2000000,0
GDAX.BTC-USD,1,17/11/18,14:35,5471.2000000,5474.0500000,5471.2000000,5474.0500000,16
GDAX.BTC-USD,1,17/11/18,14:36,5474.7000000,5486.7800000,5474.7000000,5486.7700000,12
GDAX.BTC-USD,1,17/11/18,14:37,5486.7800000,5487.2800000,5486.7800000,5487.2800000,0
GDAX.BTC-USD,1,17/11/18,14:38,5487.2800000,5487.2800000,5487.1100000,5487.1800000,4
GDAX.BTC-USD,1,17/11/18,14:39,5487.2900000,5492.9400000,5487.2900000,5492.9300000,7
GDAX.BTC-USD,1,17/11/18,14:40,5492.9400000,5496.0000000,5492.9400000,5496.0000000,25
GDAX.BTC-USD,1,17/11/18,14:41,5495.9900000,5503.4400000,5495.9900000,5503.4300000,29
GDAX.BTC-USD,1,17/11/18,14:42,5501.5200000,5501.5200000,5494.1900000,5494.2000000,6
GDAX.BTC-USD,1,17/11/18,14:43,5494.1900000,5494.1900000,5491.3100000,5493.0800000,23
GDAX.BTC-USD,1,17/11/18,14:44,5493.0800000,5493.0800000,5489.1100000,5490.7600000,9
GDAX.BTC-USD,1,17/11/18,14:45,5490.7500000,5492.1400000,5490.6000000,5492.1400000,0
GDAX.BTC-USD,1,17/11/18,14:46,5492.1300000,5494.0000000,5492.1300000,5494.0000000,3
GDAX.BTC-USD,1,17/11/18,14:47,5494.0000000,5494.0000000,5493.9900000,5493.9900000,1
GDAX.BTC-USD,1,17/11/18,14:48,5494.0400000,5496.7600000,5494.0400000,5496.7600000,0
GDAX.BTC-USD,1,17/11/18,14:49,5496.7600000,5497.7800000,5496.7600000,5497.7800000,0
GDAX.BTC-USD,1,17/11/18,14:50,5497.9200000,5498.5000000,5497.9100000,5498.5000000,0
GDAX.BTC-USD,1,17/11/18,14:51,5498.5000000,5499.3500000,5498.5000000,5499.3400000,4
GDAX.BTC-USD,1,17/11/18,14:52,5499.3500000,5499.3500000,5499.3400000,5499.3400000,14
GDAX.BTC-USD,1,17/11/18,14:53,5498.6400000,5498.6400000,5495.9000000,5495.9000000,1
GDAX.BTC-USD,1,17/11/18,14:54,5495.9100000,5495.9100000,5495.9000000,5495.9100000,2
GDAX.BTC-USD,1,17/11/18,14:55,5495.9000000,5495.9100000,5495.9000000,5495.9100000,1
GDAX.BTC-USD,1,17/11/18,14:56,5495.9100000,5495.9100000,5495.9000000,5495.9100000,0
GDAX.BTC-USD,1,17/11/18,14:57,5495.9100000,5495.9100000,5495.9100000,5495.9100000,0
GDAX.BTC-USD,1,17/11/18,14:58,5495.9100000,5495.9100000,5495.9000000,5495.9100000,1
GDAX.BTC-USD,1,17/11/18,14:59,5495.9100000,5495.9100000,5495.9000000,5495.9100000,0
GDAX.BTC-USD,1,17/11/18,15:00,5495.9100000,5495.9100000,5495.9000000,5495.9000000,0
GDAX.BTC-USD,1,17/11/18,15:01,5495.9100000,5495.9100000,5495.9100000,5495.9100000,0
GDAX.BTC-USD,1,17/11/18,15:02,5495.9100000,5495.9100000,5495.9000000,5495.9000000,0
GDAX.BTC-USD,1,17/11/18,15:03,5495.9000000,5495.9100000,5495.9000000,5495.9100000,1
GDAX.BTC-USD,1,17/11/18,15:04,5495.9100000,5495.9100000,5495.9000000,5495.9100000,1
GDAX.BTC-USD,1,17/11/18,15:05,5495.9100000,5495.9100000,5495.9000000,5495.9100000,1
GDAX.BTC-USD,1,17/11/18,15:06,5495.9100000,5495.9100000,5495.9000000,5495.9000000,1
GDAX.BTC-USD,1,17/11/18,15:07,5495.9100000,5495.9100000,5489.9500000,5489.9600000,4
GDAX.BTC-USD,1,17/11/18,15:08,5489.9600000,5489.9600000,5489.9600000,5489.9600000,1
GDAX.BTC-USD,1,17/11/18,15:09,5489.9500000,5489.9600000,5489.9500000,5489.9500000,2
GDAX.BTC-USD,1,17/11/18,15:10,5489.9500000,5489.9500000,5488.4400000,5488.4400000,21
GDAX.BTC-USD,1,17/11/18,15:11,5488.1200000,5488.1200000,5485.8600000,5485.8700000,0
GDAX.BTC-USD,1,17/11/18,15:12,5485.8600000,5485.8600000,5480.8900000,5480.8900000,0
GDAX.BTC-USD,1,17/11/18,15:13,5480.9000000,5480.9000000,5479.1300000,5479.1400000,3
GDAX.BTC-USD,1,17/11/18,15:14,5478.8600000,5478.8700000,5478.8600000,5478.8700000,0
GDAX.BTC-USD,1,17/11/18,15:15,5478.8600000,5478.8600000,5477.6800000,5477.6800000,0
GDAX.BTC-USD,1,17/11/18,15:16,5477.6800000,5477.6800000,5477.6700000,5477.6800000,2
GDAX.BTC-USD,1,17/11/18,15:17,5477.6700000,5477.6800000,5477.6700000,5477.6800000,0
GDAX.BTC-USD,1,17/11/18,15:18,5477.6700000,5480.0700000,5477.6700000,5480.0700000,7
GDAX.BTC-USD,1,17/11/18,15:19,5482.0300000,5482.0300000,5482.0200000,5482.0200000,0
GDAX.BTC-USD,1,17/11/18,15:20,5482.0300000,5482.0300000,5482.0200000,5482.0200000,0
GDAX.BTC-USD,1,17/11/18,15:21,5482.0300000,5482.0300000,5481.1000000,5481.1000000,0
GDAX.BTC-USD,1,17/11/18,15:22,5481.1000000,5481.1000000,5479.8100000,5479.8200000,0
GDAX.BTC-USD,1,17/11/18,15:23,5479.8100000,5479.8200000,5479.8100000,5479.8100000,1
GDAX.BTC-USD,1,17/11/18,15:24,5479.8200000,5479.8200000,5479.8200000,5479.8200000,0
GDAX.BTC-USD,1,17/11/18,15:25,5479.8200000,5479.8200000,5479.8100000,5479.8200000,2
GDAX.BTC-USD,1,17/11/18,15:26,5479.8200000,5479.8200000,5479.8200000,5479.8200000,0
GDAX.BTC-USD,1,17/11/18,15:27,5479.8100000,5479.8200000,5479.8100000,5479.8100000,1
GDAX.BTC-USD,1,17/11/18,15:28,5479.8200000,5479.8200000,5479.8100000,5479.8200000,0
GDAX.BTC-USD,1,17/11/18,15:29,5479.8200000,5479.8200000,5479.8100000,5479.8200000,1
GDAX.BTC-USD,1,17/11/18,15:30,5479.8200000,5479.8200000,5479.8100000,5479.8200000,0
GDAX.BTC-USD,1,17/11/18,15:31,5479.8200000,5479.8200000,5479.8100000,5479.8200000,1
GDAX.BTC-USD,1,17/11/18,15:32,5479.8200000,5479.8200000,5479.8100000,5479.8200000,0
GDAX.BTC-USD,1,17/11/18,15:33,5479.8100000,5479.8200000,5479.8100000,5479.8100000,1
GDAX.BTC-USD,1,17/11/18,15:34,5479.8200000,5483.0900000,5479.8200000,5483.0900000,1
GDAX.BTC-USD,1,17/11/18,15:35,5483.1000000,5483.1000000,5483.0900000,5483.1000000,1
GDAX.BTC-USD,1,17/11/18,15:36,5483.1000000,5485.5800000,5483.1000000,5485.5800000,8
GDAX.BTC-USD,1,17/11/18,15:37,5485.5800000,5485.5800000,5485.5700000,5485.5700000,2
GDAX.BTC-USD,1,17/11/18,15:38,5485.5800000,5485.5800000,5485.5800000,5485.5800000,0
GDAX.BTC-USD,1,17/11/18,15:39,5485.5700000,5485.5800000,5485.5700000,5485.5800000,0
GDAX.BTC-USD,1,17/11/18,15:40,5485.5700000,5489.7700000,5485.5700000,5489.7700000,3
GDAX.BTC-USD,1,17/11/18,15:41,5489.7700000,5489.9600000,5489.7600000,5489.7600000,46
GDAX.BTC-USD,1,17/11/18,15:42,5489.7700000,5489.9600000,5489.7700000,5489.9600000,1
GDAX.BTC-USD,1,17/11/18,15:43,5489.9600000,5489.9600000,5489.7600000,5489.7700000,0
GDAX.BTC-USD,1,17/11/18,15:44,5489.7700000,5489.7700000,5489.7600000,5489.7700000,0
GDAX.BTC-USD,1,17/11/18,15:45,5489.7700000,5489.7700000,5489.7600000,5489.7600000,0
GDAX.BTC-USD,1,17/11/18,15:46,5489.7600000,5489.7600000,5485.5800000,5485.5900000,1
GDAX.BTC-USD,1,17/11/18,15:47,5485.5900000,5485.5900000,5485.5800000,5485.5900000,1
GDAX.BTC-USD,1,17/11/18,15:48,5485.5900000,5485.5900000,5485.5800000,5485.5900000,0
GDAX.BTC-USD,1,17/11/18,15:49,5485.5900000,5485.5900000,5485.5800000,5485.5900000,1
GDAX.BTC-USD,1,17/11/18,15:50,5485.5900000,5485.6000000,5485.5900000,5485.6000000,0
GDAX.BTC-USD,1,17/11/18,15:51,5485.6000000,5486.0000000,5485.5800000,5485.5900000,6
GDAX.BTC-USD,1,17/11/18,15:52,5485.5900000,5486.0000000,5485.5800000,5486.0000000,9
GDAX.BTC-USD,1,17/11/18,15:53,5485.9900000,5486.0000000,5485.5800000,5485.5800000,4
GDAX.BTC-USD,1,17/11/18,15:54,5485.5900000,5485.5900000,5485.5800000,5485.5900000,1
GDAX.BTC-USD,1,17/11/18,15:55,5485.5900000,5486.0000000,5485.5900000,5485.7900000,1
GDAX.BTC-USD,1,17/11/18,15:56,5486.0000000,5486.0000000,5485.5800000,5486.0000000,1
GDAX.BTC-USD,1,17/11/18,15:57,5486.0000000,5486.0000000,5485.9900000,5486.0000000,0
GDAX.BTC-USD,1,17/11/18,15:58,5486.0000000,5486.0000000,5485.9900000,5486.0000000,0
GDAX.BTC-USD,1,17/11/18,15:59,5486.0000000,5486.0000000,5485.9900000,5486.0000000,1
GDAX.BTC-USD,1,17/11/18,16:00,5486.0000000,5486.0000000,5485.9900000,5486.0000000,0
GDAX.BTC-USD,1,17/11/18,16:01,5485.9900000,5486.0000000,5485.5900000,5485.6100000,1
GDAX.BTC-USD,1,17/11/18,16:02,5485.6100000,5485.6100000,5485.6100000,5485.6100000,0
GDAX.BTC-USD,1,17/11/18,16:03,5485.6100000,5485.6100000,5485.6000000,5485.6100000,1
GDAX.BTC-USD,1,17/11/18,16:04,5485.6000000,5485.6000000,5479.8000000,5483.1400000,15
GDAX.BTC-USD,1,17/11/18,16:05,5483.1400000,5483.1400000,5483.1300000,5483.1400000,1
GDAX.BTC-USD,1,17/11/18,16:06,5483.1400000,5483.1400000,5483.1300000,5483.1400000,1
GDAX.BTC-USD,1,17/11/18,16:07,5483.1300000,5483.1400000,5483.1300000,5483.1400000,1
GDAX.BTC-USD,1,17/11/18,16:08,5483.1400000,5483.1400000,5483.1300000,5483.1400000,0
GDAX.BTC-USD,1,17/11/18,16:09,5483.1400000,5483.2500000,5483.1400000,5483.2500000,0
GDAX.BTC-USD,1,17/11/18,16:10,5483.2500000,5483.2500000,5483.2400000,5483.2500000,1
GDAX.BTC-USD,1,17/11/18,16:11,5483.2500000,5485.7500000,5483.2500000,5485.7500000,8
GDAX.BTC-USD,1,17/11/18,16:12,5485.7500000,5485.7500000,5485.7400000,5485.7500000,1
GDAX.BTC-USD,1,17/11/18,16:13,5485.7400000,5487.7600000,5485.7400000,5487.7600000,5
GDAX.BTC-USD,1,17/11/18,16:14,5487.7600000,5487.7600000,5487.7500000,5487.7500000,3
GDAX.BTC-USD,1,17/11/18,16:15,5487.7600000,5487.7600000,5487.7500000,5487.7600000,1
GDAX.BTC-USD,1,17/11/18,16:16,5487.7600000,5487.7600000,5487.7500000,5487.7600000,1
GDAX.BTC-USD,1,17/11/18,16:17,5487.7600000,5487.7600000,5487.7500000,5487.7500000,1
GDAX.BTC-USD,1,17/11/18,16:18,5487.7600000,5487.7600000,5487.7500000,5487.7600000,0
GDAX.BTC-USD,1,17/11/18,16:19,5487.7600000,5487.7600000,5487.7500000,5487.7600000,1
GDAX.BTC-USD,1,17/11/18,16:20,5487.7500000,5487.7600000,5487.5800000,5487.5900000,2
GDAX.BTC-USD,1,17/11/18,16:21,5487.5800000,5487.5800000,5482.7300000,5484.1200000,1
GDAX.BTC-USD,1,17/11/18,16:22,5484.1200000,5484.1200000,5484.1200000,5484.1200000,0
GDAX.BTC-USD,1,17/11/18,16:23,5484.1200000,5484.1200000,5484.1100000,5484.1100000,0
GDAX.BTC-USD,1,17/11/18,16:24,5484.1200000,5484.1200000,5484.1100000,5484.1200000,0
GDAX.BTC-USD,1,17/11/18,16:25,5484.1200000,5484.1200000,5484.1100000,5484.1200000,0
GDAX.BTC-USD,1,17/11/18,16:26,5484.1200000,5484.1200000,5484.1100000,5484.1200000,1
GDAX.BTC-USD,1,17/11/18,16:27,5484.1200000,5486.7400000,5484.1100000,5486.7300000,3
GDAX.BTC-USD,1,17/11/18,16:28,5486.7400000,5487.8400000,5486.7400000,5487.8300000,1
GDAX.BTC-USD,1,17/11/18,16:29,5487.8300000,5487.8400000,5487.8300000,5487.8400000,1
GDAX.BTC-USD,1,17/11/18,16:30,5487.8400000,5487.8400000,5487.8300000,5487.8400000,0
GDAX.BTC-USD,1,17/11/18,16:31,5487.8300000,5487.8400000,5487.8300000,5487.8400000,0
GDAX.BTC-USD,1,17/11/18,16:32,5487.8400000,5487.8400000,5487.8300000,5487.8400000,0
GDAX.BTC-USD,1,17/11/18,16:33,5487.8400000,5487.8400000,5487.8300000,5487.8400000,1
GDAX.BTC-USD,1,17/11/18,16:34,5487.8300000,5487.8400000,5487.8300000,5487.8400000,3
GDAX.BTC-USD,1,17/11/18,16:35,5487.8400000,5487.8400000,5487.8300000,5487.8400000,3
GDAX.BTC-USD,1,17/11/18,16:36,5487.8400000,5487.8400000,5487.8300000,5487.8400000,0
GDAX.BTC-USD,1,17/11/18,16:37,5487.8400000,5487.8400000,5487.8300000,5487.8400000,3
GDAX.BTC-USD,1,17/11/18,16:38,5487.8300000,5487.8400000,5487.8300000,5487.8400000,2
GDAX.BTC-USD,1,17/11/18,16:39,5487.8400000,5487.8400000,5487.8300000,5487.8300000,1
GDAX.BTC-USD,1,17/11/18,16:40,5487.8400000,5487.8400000,5487.8300000,5487.8400000,2
GDAX.BTC-USD,1,17/11/18,16:41,5487.8400000,5487.8400000,5487.8300000,5487.8400000,1
GDAX.BTC-USD,1,17/11/18,16:42,5487.8400000,5487.8400000,5487.8300000,5487.8400000,2
GDAX.BTC-USD,1,17/11/18,16:43,5487.8400000,5487.8400000,5487.8300000,5487.8300000,2
GDAX.BTC-USD,1,17/11/18,16:44,5487.8400000,5487.8400000,5487.8300000,5487.8400000,1
GDAX.BTC-USD,1,17/11/18,16:45,5487.8400000,5491.8000000,5487.8300000,5491.7900000,1
GDAX.BTC-USD,1,17/11/18,16:46,5491.7900000,5500.0000000,5491.7900000,5499.9900000,3
GDAX.BTC-USD,1,17/11/18,16:47,5500.0000000,5505.1900000,5499.9900000,5505.1800000,2
GDAX.BTC-USD,1,17/11/18,16:48,5505.1800000,5505.1800000,5505.1800000,5505.1800000,10
GDAX.BTC-USD,1,17/11/18,16:49,5505.1800000,5505.1800000,5491.9200000,5494.1400000,3
GDAX.BTC-USD,1,17/11/18,16:50,5494.1400000,5499.2600000,5494.1300000,5499.2600000,3
GDAX.BTC-USD,1,17/11/18,16:51,5497.5900000,5497.5900000,5494.2900000,5495.3400000,1
GDAX.BTC-USD,1,17/11/18,16:52,5497.1200000,5498.1800000,5495.0100000,5496.1800000,1
GDAX.BTC-USD,1,17/11/18,16:53,5495.3500000,5495.3600000,5494.3900000,5494.4000000,0
GDAX.BTC-USD,1,17/11/18,16:54,5494.4000000,5494.4000000,5494.3900000,5494.3900000,0
GDAX.BTC-USD,1,17/11/18,16:55,5494.4000000,5498.7400000,5494.3900000,5498.7400000,6
GDAX.BTC-USD,1,17/11/18,16:56,5497.8500000,5498.7200000,5497.6500000,5497.7200000,0
GDAX.BTC-USD,1,17/11/18,16:57,5497.7100000,5498.8900000,5496.8000000,5498.8900000,0
GDAX.BTC-USD,1,17/11/18,16:58,5496.9000000,5498.8800000,5496.8300000,5496.8300000,6
GDAX.BTC-USD,1,17/11/18,16:59,5496.8300000,5496.8300000,5496.8300000,5496.8300000,0
GDAX.BTC-USD,1,17/11/18,17:00,5496.8300000,5496.8300000,5494.5400000,5494.5500000,1
GDAX.BTC-USD,1,17/11/18,17:01,5494.5500000,5494.5500000,5494.5400000,5494.5500000,0
GDAX.BTC-USD,1,17/11/18,17:02,5494.5500000,5494.5500000,5494.5100000,5494.5100000,0
GDAX.BTC-USD,1,17/11/18,17:03,5494.5100000,5494.5200000,5489.8100000,5489.8200000,3
GDAX.BTC-USD,1,17/11/18,17:04,5489.8200000,5489.8200000,5489.7800000,5489.7800000,0
GDAX.BTC-USD,1,17/11/18,17:05,5489.7800000,5489.7800000,5487.8600000,5488.3500000,2
GDAX.BTC-USD,1,17/11/18,17:06,5488.3000000,5491.2100000,5488.2000000,5489.4500000,2
GDAX.BTC-USD,1,17/11/18,17:07,5488.8800000,5489.5300000,5484.1500000,5487.5500000,6
GDAX.BTC-USD,1,17/11/18,17:08,5487.5200000,5487.8000000,5486.2300000,5487.4100000,1
GDAX.BTC-USD,1,17/11/18,17:09,5488.0300000,5489.1300000,5486.8700000,5489.1300000,1
GDAX.BTC-USD,1,17/11/18,17:10,5486.7400000,5492.7300000,5486.7400000,5492.7300000,2
GDAX.BTC-USD,1,17/11/18,17:11,5490.0600000,5492.3400000,5490.0500000,5492.3400000,0
GDAX.BTC-USD,1,17/11/18,17:12,5490.7500000,5492.2700000,5490.7500000,5491.7500000,1
GDAX.BTC-USD,1,17/11/18,17:13,5491.7600000,5492.2400000,5490.2300000,5490.9400000,1
GDAX.BTC-USD,1,17/11/18,17:14,5490.7500000,5491.9000000,5489.5600000,5491.9000000,2
GDAX.BTC-USD,1,17/11/18,17:15,5491.8900000,5492.2500000,5490.7100000,5492.2500000,0
GDAX.BTC-USD,1,17/11/18,17:16,5492.2400000,5493.6900000,5492.2400000,5493.6900000,5
GDAX.BTC-USD,1,17/11/18,17:17,5493.6800000,5494.0800000,5492.8600000,5492.9000000,1
GDAX.BTC-USD,1,17/11/18,17:18,5492.9000000,5494.5500000,5492.9000000,5493.3700000,1
GDAX.BTC-USD,1,17/11/18,17:19,5493.3600000,5494.1400000,5492.8600000,5494.1400000,1
GDAX.BTC-USD,1,17/11/18,17:20,5494.1400000,5494.1400000,5493.2800000,5493.2800000,0
GDAX.BTC-USD,1,17/11/18,17:21,5493.2800000,5493.2800000,5489.0100000,5491.5500000,1
GDAX.BTC-USD,1,17/11/18,17:22,5491.5500000,5492.0900000,5491.5400000,5491.9100000,1
GDAX.BTC-USD,1,17/11/18,17:23,5491.1100000,5491.1100000,5490.0000000,5490.0100000,1
GDAX.BTC-USD,1,17/11/18,17:24,5490.0000000,5490.0100000,5487.0000000,5488.0600000,1
GDAX.BTC-USD,1,17/11/18,17:25,5487.6300000,5487.9100000,5487.0400000,5487.3600000,1
GDAX.BTC-USD,1,17/11/18,17:26,5488.3600000,5488.3600000,5484.7100000,5484.9700000,3
GDAX.BTC-USD,1,17/11/18,17:27,5485.3400000,5485.3400000,5482.0000000,5482.0100000,3
GDAX.BTC-USD,1,17/11/18,17:28,5482.0100000,5482.0100000,5473.4500000,5473.4500000,5
GDAX.BTC-USD,1,17/11/18,17:29,5473.4500000,5473.4500000,5473.4400000,5473.4500000,0
GDAX.BTC-USD,1,17/11/18,17:30,5473.4400000,5473.4500000,5473.4400000,5473.4500000,2
GDAX.BTC-USD,1,17/11/18,17:31,5473.4400000,5473.4500000,5470.8500000,5470.8600000,8
GDAX.BTC-USD,1,17/11/18,17:32,5470.8600000,5470.8600000,5470.8500000,5470.8600000,1
GDAX.BTC-USD,1,17/11/18,17:33,5470.8600000,5471.0000000,5470.8400000,5470.8500000,1
GDAX.BTC-USD,1,17/11/18,17:34,5470.8500000,5470.8500000,5470.8400000,5470.8400000,7
GDAX.BTC-USD,1,17/11/18,17:35,5470.8500000,5471.0000000,5470.8500000,5471.0000000,6
GDAX.BTC-USD,1,17/11/18,17:36,5470.3100000,5470.3100000,5469.7000000,5469.7100000,1
GDAX.BTC-USD,1,17/11/18,17:37,5469.7000000,5470.0000000,5469.7000000,5470.0000000,1
GDAX.BTC-USD,1,17/11/18,17:38,5470.0000000,5470.0000000,5469.9900000,5470.0000000,3
GDAX.BTC-USD,1,17/11/18,17:39,5470.0000000,5470.0000000,5469.7000000,5469.7000000,2
GDAX.BTC-USD,1,17/11/18,17:40,5469.7100000,5469.7100000,5469.7000000,5469.7000000,2
GDAX.BTC-USD,1,17/11/18,17:41,5469.7100000,5470.0000000,5469.7100000,5470.0000000,1
GDAX.BTC-USD,1,17/11/18,17:42,5470.0000000,5471.0000000,5469.9900000,5471.0000000,1
GDAX.BTC-USD,1,17/11/18,17:43,5471.0000000,5472.5400000,5470.9900000,5472.5300000,2
GDAX.BTC-USD,1,17/11/18,17:44,5472.5400000,5481.0000000,5471.8400000,5480.9900000,18
GDAX.BTC-USD,1,17/11/18,17:45,5481.0000000,5481.0000000,5480.9900000,5481.0000000,0
GDAX.BTC-USD,1,17/11/18,17:46,5481.0000000,5484.3800000,5481.0000000,5484.3800000,3
GDAX.BTC-USD,1,17/11/18,17:47,5484.3700000,5484.3800000,5484.3700000,5484.3800000,2
GDAX.BTC-USD,1,17/11/18,17:48,5484.3800000,5489.8000000,5484.3700000,5489.7800000,6
GDAX.BTC-USD,1,17/11/18,17:49,5489.7800000,5489.7800000,5486.5600000,5486.5700000,1
GDAX.BTC-USD,1,17/11/18,17:50,5486.5700000,5486.5700000,5486.5700000,5486.5700000,1
GDAX.BTC-USD,1,17/11/18,17:51,5486.5700000,5486.5700000,5486.5600000,5486.5700000,2
GDAX.BTC-USD,1,17/11/18,17:52,5486.5700000,5486.5700000,5486.5600000,5486.5700000,1
GDAX.BTC-USD,1,17/11/18,17:53,5486.5700000,5486.5700000,5486.5600000,5486.5600000,1
GDAX.BTC-USD,1,17/11/18,17:54,5486.5700000,5486.5700000,5486.5600000,5486.5700000,1
GDAX.BTC-USD,1,17/11/18,17:55,5486.5600000,5486.5700000,5486.5600000,5486.5700000,1
GDAX.BTC-USD,1,17/11/18,17:56,5486.5600000,5486.5700000,5486.5600000,5486.5600000,1
GDAX.BTC-USD,1,17/11/18,17:57,5486.5700000,5486.5700000,5486.5700000,5486.5700000,1
GDAX.BTC-USD,1,17/11/18,17:58,5486.5600000,5486.5700000,5486.5600000,5486.5700000,1
GDAX.BTC-USD,1,17/11/18,17:59,5486.5700000,5490.0100000,5486.5600000,5490.0100000,5
GDAX.BTC-USD,1,17/11/18,18:00,5490.0100000,5490.0100000,5490.0000000,5490.0100000,2
GDAX.BTC-USD,1,17/11/18,18:01,5490.0100000,5490.0100000,5490.0000000,5490.0100000,0
